   0.50002477E+00  -0.22388601E-06   0.00000000E+00
   0.50002504E+00  -0.22636966E-06   0.00000000E+00
   0.50002532E+00  -0.22888087E-06   0.00000000E+00
   0.50002560E+00  -0.23141992E-06   0.00000000E+00
   0.50002588E+00  -0.23398714E-06   0.00000000E+00
   0.50002617E+00  -0.23658283E-06   0.00000000E+00
   0.50002646E+00  -0.23920732E-06   0.00000000E+00
   0.50002675E+00  -0.24186091E-06   0.00000000E+00
   0.50002705E+00  -0.24454394E-06   0.00000000E+00
   0.50002735E+00  -0.24725672E-06   0.00000000E+00
   0.50002765E+00  -0.24999959E-06   0.00000000E+00
   0.50002796E+00  -0.25277289E-06   0.00000000E+00
   0.50002827E+00  -0.25557694E-06   0.00000000E+00
   0.50002859E+00  -0.25841209E-06   0.00000000E+00
   0.50002890E+00  -0.26127869E-06   0.00000000E+00
   0.50002922E+00  -0.26417709E-06   0.00000000E+00
   0.50002955E+00  -0.26710763E-06   0.00000000E+00
   0.50002987E+00  -0.27007067E-06   0.00000000E+00
   0.50003021E+00  -0.27306658E-06   0.00000000E+00
   0.50003054E+00  -0.27609571E-06   0.00000000E+00
   0.50003088E+00  -0.27915844E-06   0.00000000E+00
   0.50003122E+00  -0.28225514E-06   0.00000000E+00
   0.50003157E+00  -0.28538618E-06   0.00000000E+00
   0.50003192E+00  -0.28855195E-06   0.00000000E+00
   0.50003227E+00  -0.29175283E-06   0.00000000E+00
   0.50003263E+00  -0.29498921E-06   0.00000000E+00
   0.50003299E+00  -0.29826148E-06   0.00000000E+00
   0.50003336E+00  -0.30157005E-06   0.00000000E+00
   0.50003373E+00  -0.30491531E-06   0.00000000E+00
   0.50003410E+00  -0.30829767E-06   0.00000000E+00
   0.50003448E+00  -0.31171754E-06   0.00000000E+00
   0.50003486E+00  -0.31517534E-06   0.00000000E+00
   0.50003525E+00  -0.31867149E-06   0.00000000E+00
   0.50003564E+00  -0.32220641E-06   0.00000000E+00
   0.50003604E+00  -0.32578053E-06   0.00000000E+00
   0.50003644E+00  -0.32939430E-06   0.00000000E+00
   0.50003684E+00  -0.33304814E-06   0.00000000E+00
   0.50003725E+00  -0.33674250E-06   0.00000000E+00
   0.50003766E+00  -0.34047783E-06   0.00000000E+00
   0.50003808E+00  -0.34425458E-06   0.00000000E+00
   0.50003850E+00  -0.34807322E-06   0.00000000E+00
   0.50003893E+00  -0.35193421E-06   0.00000000E+00
   0.50003936E+00  -0.35583802E-06   0.00000000E+00
   0.50003980E+00  -0.35978512E-06   0.00000000E+00
   0.50004024E+00  -0.36377599E-06   0.00000000E+00
   0.50004069E+00  -0.36781112E-06   0.00000000E+00
   0.50004114E+00  -0.37189099E-06   0.00000000E+00
   0.50004159E+00  -0.37601611E-06   0.00000000E+00
   0.50004205E+00  -0.38018698E-06   0.00000000E+00
   0.50004252E+00  -0.38440410E-06   0.00000000E+00
   0.50004299E+00  -0.38866798E-06   0.00000000E+00
   0.50004347E+00  -0.39297915E-06   0.00000000E+00
   0.50004395E+00  -0.39733812E-06   0.00000000E+00
   0.50004444E+00  -0.40174543E-06   0.00000000E+00
   0.50004493E+00  -0.40620162E-06   0.00000000E+00
   0.50004543E+00  -0.41070721E-06   0.00000000E+00
   0.50004593E+00  -0.41526278E-06   0.00000000E+00
   0.50004644E+00  -0.41986885E-06   0.00000000E+00
   0.50004696E+00  -0.42452601E-06   0.00000000E+00
   0.50004748E+00  -0.42923480E-06   0.00000000E+00
   0.50004800E+00  -0.43399581E-06   0.00000000E+00
   0.50004854E+00  -0.43880961E-06   0.00000000E+00
   0.50004908E+00  -0.44367679E-06   0.00000000E+00
   0.50004962E+00  -0.44859794E-06   0.00000000E+00
   0.50005017E+00  -0.45357366E-06   0.00000000E+00
   0.50005073E+00  -0.45860455E-06   0.00000000E+00
   0.50005129E+00  -0.46369123E-06   0.00000000E+00
   0.50005186E+00  -0.46883430E-06   0.00000000E+00
   0.50005243E+00  -0.47403440E-06   0.00000000E+00
   0.50005301E+00  -0.47929216E-06   0.00000000E+00
   0.50005360E+00  -0.48460822E-06   0.00000000E+00
   0.50005420E+00  -0.48998323E-06   0.00000000E+00
   0.50005480E+00  -0.49541783E-06   0.00000000E+00
   0.50005540E+00  -0.50091268E-06   0.00000000E+00
   0.50005602E+00  -0.50646846E-06   0.00000000E+00
   0.50005664E+00  -0.51208584E-06   0.00000000E+00
   0.50005727E+00  -0.51776551E-06   0.00000000E+00
   0.50005790E+00  -0.52350814E-06   0.00000000E+00
   0.50005854E+00  -0.52931445E-06   0.00000000E+00
   0.50005919E+00  -0.53518513E-06   0.00000000E+00
   0.50005985E+00  -0.54112090E-06   0.00000000E+00
   0.50006051E+00  -0.54712248E-06   0.00000000E+00
   0.50006118E+00  -0.55319060E-06   0.00000000E+00
   0.50006186E+00  -0.55932600E-06   0.00000000E+00
   0.50006255E+00  -0.56552942E-06   0.00000000E+00
   0.50006324E+00  -0.57180161E-06   0.00000000E+00
   0.50006394E+00  -0.57814334E-06   0.00000000E+00
   0.50006465E+00  -0.58455538E-06   0.00000000E+00
   0.50006537E+00  -0.59103850E-06   0.00000000E+00
   0.50006609E+00  -0.59759349E-06   0.00000000E+00
   0.50006683E+00  -0.60422116E-06   0.00000000E+00
   0.50006757E+00  -0.61092230E-06   0.00000000E+00
   0.50006832E+00  -0.61769773E-06   0.00000000E+00
   0.50006907E+00  -0.62454827E-06   0.00000000E+00
   0.50006984E+00  -0.63147476E-06   0.00000000E+00
   0.50007061E+00  -0.63847803E-06   0.00000000E+00
   0.50007140E+00  -0.64555893E-06   0.00000000E+00
   0.50007219E+00  -0.65271833E-06   0.00000000E+00
   0.50007299E+00  -0.65995710E-06   0.00000000E+00
   0.50007380E+00  -0.66727610E-06   0.00000000E+00
   0.50007462E+00  -0.67467624E-06   0.00000000E+00
   0.50007544E+00  -0.68215842E-06   0.00000000E+00
   0.50007628E+00  -0.68972352E-06   0.00000000E+00
   0.50007713E+00  -0.69737249E-06   0.00000000E+00
   0.50007798E+00  -0.70510625E-06   0.00000000E+00
   0.50007884E+00  -0.71292573E-06   0.00000000E+00
   0.50007972E+00  -0.72083188E-06   0.00000000E+00
   0.50008060E+00  -0.72882567E-06   0.00000000E+00
   0.50008150E+00  -0.73690806E-06   0.00000000E+00
   0.50008240E+00  -0.74508004E-06   0.00000000E+00
   0.50008331E+00  -0.75334260E-06   0.00000000E+00
   0.50008424E+00  -0.76169674E-06   0.00000000E+00
   0.50008517E+00  -0.77014347E-06   0.00000000E+00
   0.50008611E+00  -0.77868382E-06   0.00000000E+00
   0.50008707E+00  -0.78731883E-06   0.00000000E+00
   0.50008803E+00  -0.79604955E-06   0.00000000E+00
   0.50008901E+00  -0.80487703E-06   0.00000000E+00
   0.50009000E+00  -0.81380234E-06   0.00000000E+00
   0.50009099E+00  -0.82282658E-06   0.00000000E+00
   0.50009200E+00  -0.83195083E-06   0.00000000E+00
   0.50009302E+00  -0.84117620E-06   0.00000000E+00
   0.50009405E+00  -0.85050381E-06   0.00000000E+00
   0.50009509E+00  -0.85993479E-06   0.00000000E+00
   0.50009615E+00  -0.86947029E-06   0.00000000E+00
   0.50009721E+00  -0.87911146E-06   0.00000000E+00
   0.50009829E+00  -0.88885947E-06   0.00000000E+00
   0.50009938E+00  -0.89871552E-06   0.00000000E+00
   0.50010048E+00  -0.90868078E-06   0.00000000E+00
   0.50010160E+00  -0.91875647E-06   0.00000000E+00
   0.50010272E+00  -0.92894382E-06   0.00000000E+00
   0.50010386E+00  -0.93924405E-06   0.00000000E+00
   0.50010501E+00  -0.94965843E-06   0.00000000E+00
   0.50010617E+00  -0.96018820E-06   0.00000000E+00
   0.50010735E+00  -0.97083465E-06   0.00000000E+00
   0.50010854E+00  -0.98159907E-06   0.00000000E+00
   0.50010974E+00  -0.99248277E-06   0.00000000E+00
   0.50011096E+00  -0.10034871E-05   0.00000000E+00
   0.50011219E+00  -0.10146133E-05   0.00000000E+00
   0.50011343E+00  -0.10258628E-05   0.00000000E+00
   0.50011469E+00  -0.10372369E-05   0.00000000E+00
   0.50011596E+00  -0.10487371E-05   0.00000000E+00
   0.50011725E+00  -0.10603647E-05   0.00000000E+00
   0.50011854E+00  -0.10721211E-05   0.00000000E+00
   0.50011986E+00  -0.10840077E-05   0.00000000E+00
   0.50012119E+00  -0.10960261E-05   0.00000000E+00
   0.50012253E+00  -0.11081775E-05   0.00000000E+00
   0.50012389E+00  -0.11204637E-05   0.00000000E+00
   0.50012526E+00  -0.11328859E-05   0.00000000E+00
   0.50012665E+00  -0.11454457E-05   0.00000000E+00
   0.50012805E+00  -0.11581447E-05   0.00000000E+00
   0.50012947E+00  -0.11709844E-05   0.00000000E+00
   0.50013090E+00  -0.11839662E-05   0.00000000E+00
   0.50013235E+00  -0.11970919E-05   0.00000000E+00
   0.50013382E+00  -0.12103630E-05   0.00000000E+00
   0.50013530E+00  -0.12237811E-05   0.00000000E+00
   0.50013680E+00  -0.12373479E-05   0.00000000E+00
   0.50013832E+00  -0.12510649E-05   0.00000000E+00
   0.50013985E+00  -0.12649338E-05   0.00000000E+00
   0.50014140E+00  -0.12789563E-05   0.00000000E+00
   0.50014296E+00  -0.12931342E-05   0.00000000E+00
   0.50014455E+00  -0.13074691E-05   0.00000000E+00
   0.50014615E+00  -0.13219628E-05   0.00000000E+00
   0.50014777E+00  -0.13366170E-05   0.00000000E+00
   0.50014940E+00  -0.13514334E-05   0.00000000E+00
   0.50015106E+00  -0.13664140E-05   0.00000000E+00
   0.50015273E+00  -0.13815605E-05   0.00000000E+00
   0.50015442E+00  -0.13968747E-05   0.00000000E+00
   0.50015613E+00  -0.14123586E-05   0.00000000E+00
   0.50015786E+00  -0.14280138E-05   0.00000000E+00
   0.50015961E+00  -0.14438425E-05   0.00000000E+00
   0.50016138E+00  -0.14598464E-05   0.00000000E+00
   0.50016317E+00  -0.14760276E-05   0.00000000E+00
   0.50016497E+00  -0.14923879E-05   0.00000000E+00
   0.50016680E+00  -0.15089294E-05   0.00000000E+00
   0.50016865E+00  -0.15256540E-05   0.00000000E+00
   0.50017051E+00  -0.15425638E-05   0.00000000E+00
   0.50017240E+00  -0.15596609E-05   0.00000000E+00
   0.50017431E+00  -0.15769472E-05   0.00000000E+00
   0.50017624E+00  -0.15944249E-05   0.00000000E+00
   0.50017819E+00  -0.16120962E-05   0.00000000E+00
   0.50018017E+00  -0.16299631E-05   0.00000000E+00
   0.50018216E+00  -0.16480277E-05   0.00000000E+00
   0.50018418E+00  -0.16662924E-05   0.00000000E+00
   0.50018622E+00  -0.16847592E-05   0.00000000E+00
   0.50018828E+00  -0.17034305E-05   0.00000000E+00
   0.50019036E+00  -0.17223085E-05   0.00000000E+00
   0.50019247E+00  -0.17413954E-05   0.00000000E+00
   0.50019460E+00  -0.17606936E-05   0.00000000E+00
   0.50019676E+00  -0.17802055E-05   0.00000000E+00
   0.50019893E+00  -0.17999333E-05   0.00000000E+00
   0.50020114E+00  -0.18198794E-05   0.00000000E+00
   0.50020336E+00  -0.18400463E-05   0.00000000E+00
   0.50020561E+00  -0.18604364E-05   0.00000000E+00
   0.50020789E+00  -0.18810522E-05   0.00000000E+00
   0.50021019E+00  -0.19018961E-05   0.00000000E+00
   0.50021252E+00  -0.19229708E-05   0.00000000E+00
   0.50021487E+00  -0.19442786E-05   0.00000000E+00
   0.50021725E+00  -0.19658222E-05   0.00000000E+00
   0.50021965E+00  -0.19876042E-05   0.00000000E+00
   0.50022208E+00  -0.20096273E-05   0.00000000E+00
   0.50022454E+00  -0.20318940E-05   0.00000000E+00
   0.50022703E+00  -0.20544072E-05   0.00000000E+00
   0.50022954E+00  -0.20771694E-05   0.00000000E+00
   0.50023208E+00  -0.21001835E-05   0.00000000E+00
   0.50023465E+00  -0.21234521E-05   0.00000000E+00
   0.50023724E+00  -0.21469783E-05   0.00000000E+00
   0.50023987E+00  -0.21707647E-05   0.00000000E+00
   0.50024252E+00  -0.21948142E-05   0.00000000E+00
   0.50024521E+00  -0.22191298E-05   0.00000000E+00
   0.50024792E+00  -0.22437144E-05   0.00000000E+00
   0.50025066E+00  -0.22685709E-05   0.00000000E+00
   0.50025343E+00  -0.22937023E-05   0.00000000E+00
   0.50025624E+00  -0.23191118E-05   0.00000000E+00
   0.50025907E+00  -0.23448023E-05   0.00000000E+00
   0.50026194E+00  -0.23707769E-05   0.00000000E+00
   0.50026484E+00  -0.23970388E-05   0.00000000E+00
   0.50026777E+00  -0.24235912E-05   0.00000000E+00
   0.50027073E+00  -0.24504372E-05   0.00000000E+00
   0.50027372E+00  -0.24775800E-05   0.00000000E+00
   0.50027675E+00  -0.25050230E-05   0.00000000E+00
   0.50027981E+00  -0.25327695E-05   0.00000000E+00
   0.50028291E+00  -0.25608228E-05   0.00000000E+00
   0.50028603E+00  -0.25891863E-05   0.00000000E+00
   0.50028920E+00  -0.26178634E-05   0.00000000E+00
   0.50029240E+00  -0.26468575E-05   0.00000000E+00
   0.50029563E+00  -0.26761722E-05   0.00000000E+00
   0.50029890E+00  -0.27058110E-05   0.00000000E+00
   0.50030220E+00  -0.27357774E-05   0.00000000E+00
   0.50030554E+00  -0.27660751E-05   0.00000000E+00
   0.50030892E+00  -0.27967077E-05   0.00000000E+00
   0.50031234E+00  -0.28276789E-05   0.00000000E+00
   0.50031579E+00  -0.28589924E-05   0.00000000E+00
   0.50031928E+00  -0.28906520E-05   0.00000000E+00
   0.50032281E+00  -0.29226616E-05   0.00000000E+00
   0.50032638E+00  -0.29550249E-05   0.00000000E+00
   0.50032999E+00  -0.29877458E-05   0.00000000E+00
   0.50033364E+00  -0.30208283E-05   0.00000000E+00
   0.50033732E+00  -0.30542764E-05   0.00000000E+00
   0.50034105E+00  -0.30880941E-05   0.00000000E+00
   0.50034482E+00  -0.31222855E-05   0.00000000E+00
   0.50034863E+00  -0.31568546E-05   0.00000000E+00
   0.50035248E+00  -0.31918056E-05   0.00000000E+00
   0.50035638E+00  -0.32271428E-05   0.00000000E+00
   0.50036032E+00  -0.32628704E-05   0.00000000E+00
   0.50036430E+00  -0.32989926E-05   0.00000000E+00
